"","Facility_ID","Year","County","Operative_Procedure","Hospital_Category_RiskAdjustment","Procedure_Count","Infections_Reported","LICENSED_CERTIFIED","FAC_TYPE_DESCRIPTION","FAC_FAC_RELATIONSHIP"
"24890",50000026,"2018","Ventura","Laminectomy","Acute Care Hospital",60,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24891",50000026,"2018","Ventura","Kidney surgery","Acute Care Hospital",35,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24892",50000026,"2018","Ventura","Ovarian surgery","Acute Care Hospital",26,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24893",50000026,"2018","Ventura","Pacemaker surgery","Acute Care Hospital",92,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24894",50000026,"2018","Ventura","Rectal surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24895",50000026,"2018","Ventura","Small bowel surgery","Acute Care Hospital",33,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24896",50000026,"2018","Ventura","Thoracic surgery","Acute Care Hospital",21,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24897",50000026,"2018","Ventura","Hysterectomy, vaginal","Acute Care Hospital",56,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24898",50000026,"2018","Ventura","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",39,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Consolidated"
"24899",930000059,"2018","Los Angeles","Abdominal aortic aneurysm repair","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24900",930000059,"2018","Los Angeles","Appendix surgery","Acute Care Hospital",114,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24901",930000059,"2018","Los Angeles","Bile duct, liver or pancreatic surgery","Acute Care Hospital",61,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24902",930000059,"2018","Los Angeles","Cardiac surgery","Acute Care Hospital",59,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24903",930000059,"2018","Los Angeles","Coronary bypass,chest and donor incisions","Acute Care Hospital",134,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24904",930000059,"2018","Los Angeles","Coronary bypass,chest incision only","Acute Care Hospital",8,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24905",930000059,"2018","Los Angeles","Gallbladder surgery","Acute Care Hospital",292,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24906",930000059,"2018","Los Angeles","Colon surgery","Acute Care Hospital",119,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24907",930000059,"2018","Los Angeles","Cesarean section","Acute Care Hospital",703,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24908",930000059,"2018","Los Angeles","Spinal fusion","Acute Care Hospital",156,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24909",930000059,"2018","Los Angeles","Open reduction of fracture","Acute Care Hospital",165,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24910",930000059,"2018","Los Angeles","Gastric surgery","Acute Care Hospital",81,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24911",930000059,"2018","Los Angeles","Hip prosthesis","Acute Care Hospital",182,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24912",930000059,"2018","Los Angeles","Hysterectomy,abdominal","Acute Care Hospital",100,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24913",930000059,"2018","Los Angeles","Knee prosthesis","Acute Care Hospital",491,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24914",930000059,"2018","Los Angeles","Laminectomy","Acute Care Hospital",70,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24915",930000059,"2018","Los Angeles","Kidney surgery","Acute Care Hospital",14,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24916",930000059,"2018","Los Angeles","Ovarian surgery","Acute Care Hospital",129,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24917",930000059,"2018","Los Angeles","Pacemaker surgery","Acute Care Hospital",216,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24918",930000059,"2018","Los Angeles","Rectal surgery","Acute Care Hospital",21,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24919",930000059,"2018","Los Angeles","Small bowel surgery","Acute Care Hospital",125,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24920",930000059,"2018","Los Angeles","Spleen surgery","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24921",930000059,"2018","Los Angeles","Thoracic surgery","Acute Care Hospital",127,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24922",930000059,"2018","Los Angeles","Hysterectomy, vaginal","Acute Care Hospital",57,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24923",930000059,"2018","Los Angeles","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",158,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24924",230000015,"2018","Siskiyou","Appendix surgery","Critical Access Hospital",20,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24925",230000015,"2018","Siskiyou","Bile duct, liver or pancreatic surgery","Critical Access Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24926",230000015,"2018","Siskiyou","Gallbladder surgery","Critical Access Hospital",30,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24927",230000015,"2018","Siskiyou","Colon surgery","Critical Access Hospital",12,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24928",230000015,"2018","Siskiyou","Cesarean section","Critical Access Hospital",37,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24929",230000015,"2018","Siskiyou","Spinal fusion","Critical Access Hospital",35,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24930",230000015,"2018","Siskiyou","Open reduction of fracture","Critical Access Hospital",36,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24931",230000015,"2018","Siskiyou","Gastric surgery","Critical Access Hospital",3,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24932",230000015,"2018","Siskiyou","Hip prosthesis","Critical Access Hospital",51,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24933",230000015,"2018","Siskiyou","Hysterectomy,abdominal","Critical Access Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24934",230000015,"2018","Siskiyou","Knee prosthesis","Critical Access Hospital",61,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24935",230000015,"2018","Siskiyou","Laminectomy","Critical Access Hospital",23,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24936",230000015,"2018","Siskiyou","Ovarian surgery","Critical Access Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24937",230000015,"2018","Siskiyou","Small bowel surgery","Critical Access Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24938",230000015,"2018","Siskiyou","Spleen surgery","Critical Access Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24939",230000015,"2018","Siskiyou","Exploratory abdominal surgery (laparotomy)","Critical Access Hospital",19,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24940",220000045,"2018","San Mateo","Abdominal aortic aneurysm repair","Acute Care Hospital",3,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24941",220000045,"2018","San Mateo","Appendix surgery","Acute Care Hospital",67,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24942",220000045,"2018","San Mateo","Bile duct, liver or pancreatic surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24943",220000045,"2018","San Mateo","Cardiac surgery","Acute Care Hospital",159,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24944",220000045,"2018","San Mateo","Coronary bypass,chest and donor incisions","Acute Care Hospital",69,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24945",220000045,"2018","San Mateo","Coronary bypass,chest incision only","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24946",220000045,"2018","San Mateo","Gallbladder surgery","Acute Care Hospital",56,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24947",220000045,"2018","San Mateo","Colon surgery","Acute Care Hospital",66,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24948",220000045,"2018","San Mateo","Cesarean section","Acute Care Hospital",350,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24949",220000045,"2018","San Mateo","Spinal fusion","Acute Care Hospital",145,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24950",220000045,"2018","San Mateo","Open reduction of fracture","Acute Care Hospital",76,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24951",220000045,"2018","San Mateo","Gastric surgery","Acute Care Hospital",8,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24952",220000045,"2018","San Mateo","Hip prosthesis","Acute Care Hospital",557,2,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24953",220000045,"2018","San Mateo","Hysterectomy,abdominal","Acute Care Hospital",68,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24954",220000045,"2018","San Mateo","Knee prosthesis","Acute Care Hospital",463,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24955",220000045,"2018","San Mateo","Laminectomy","Acute Care Hospital",273,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24956",220000045,"2018","San Mateo","Kidney surgery","Acute Care Hospital",23,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24957",220000045,"2018","San Mateo","Ovarian surgery","Acute Care Hospital",43,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24958",220000045,"2018","San Mateo","Pacemaker surgery","Acute Care Hospital",89,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24959",220000045,"2018","San Mateo","Rectal surgery","Acute Care Hospital",7,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24960",220000045,"2018","San Mateo","Small bowel surgery","Acute Care Hospital",18,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24961",220000045,"2018","San Mateo","Spleen surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24962",220000045,"2018","San Mateo","Thoracic surgery","Acute Care Hospital",18,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24963",220000045,"2018","San Mateo","Hysterectomy, vaginal","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24964",220000045,"2018","San Mateo","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",70,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"24965",930000099,"2018","Los Angeles","Appendix surgery","Acute Care Hospital",68,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24966",930000099,"2018","Los Angeles","Bile duct, liver or pancreatic surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24967",930000099,"2018","Los Angeles","Cardiac surgery","Acute Care Hospital",39,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24968",930000099,"2018","Los Angeles","Coronary bypass,chest and donor incisions","Acute Care Hospital",75,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24969",930000099,"2018","Los Angeles","Coronary bypass,chest incision only","Acute Care Hospital",38,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24970",930000099,"2018","Los Angeles","Gallbladder surgery","Acute Care Hospital",127,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24971",930000099,"2018","Los Angeles","Colon surgery","Acute Care Hospital",78,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24972",930000099,"2018","Los Angeles","Cesarean section","Acute Care Hospital",598,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24973",930000099,"2018","Los Angeles","Spinal fusion","Acute Care Hospital",35,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24974",930000099,"2018","Los Angeles","Open reduction of fracture","Acute Care Hospital",99,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24975",930000099,"2018","Los Angeles","Gastric surgery","Acute Care Hospital",21,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24976",930000099,"2018","Los Angeles","Hip prosthesis","Acute Care Hospital",69,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24977",930000099,"2018","Los Angeles","Hysterectomy,abdominal","Acute Care Hospital",31,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24978",930000099,"2018","Los Angeles","Knee prosthesis","Acute Care Hospital",132,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24979",930000099,"2018","Los Angeles","Laminectomy","Acute Care Hospital",22,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24980",930000099,"2018","Los Angeles","Kidney surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24981",930000099,"2018","Los Angeles","Ovarian surgery","Acute Care Hospital",30,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24982",930000099,"2018","Los Angeles","Pacemaker surgery","Acute Care Hospital",152,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24983",930000099,"2018","Los Angeles","Rectal surgery","Acute Care Hospital",32,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24984",930000099,"2018","Los Angeles","Small bowel surgery","Acute Care Hospital",51,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24985",930000099,"2018","Los Angeles","Thoracic surgery","Acute Care Hospital",34,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24986",930000099,"2018","Los Angeles","Hysterectomy, vaginal","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24987",930000099,"2018","Los Angeles","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",60,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"24988",930000402,"2018","Los Angeles","Appendix surgery","Acute Care Hospital",74,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24989",930000402,"2018","Los Angeles","Gallbladder surgery","Acute Care Hospital",125,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24990",930000402,"2018","Los Angeles","Colon surgery","Acute Care Hospital",36,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24991",930000402,"2018","Los Angeles","Cesarean section","Acute Care Hospital",724,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24992",930000402,"2018","Los Angeles","Spinal fusion","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24993",930000402,"2018","Los Angeles","Open reduction of fracture","Acute Care Hospital",34,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24994",930000402,"2018","Los Angeles","Gastric surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24995",930000402,"2018","Los Angeles","Hip prosthesis","Acute Care Hospital",25,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24996",930000402,"2018","Los Angeles","Hysterectomy,abdominal","Acute Care Hospital",64,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24997",930000402,"2018","Los Angeles","Knee prosthesis","Acute Care Hospital",37,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24998",930000402,"2018","Los Angeles","Laminectomy","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"24999",930000402,"2018","Los Angeles","Kidney surgery","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25000",930000402,"2018","Los Angeles","Ovarian surgery","Acute Care Hospital",96,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25001",930000402,"2018","Los Angeles","Pacemaker surgery","Acute Care Hospital",19,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25002",930000402,"2018","Los Angeles","Rectal surgery","Acute Care Hospital",22,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25003",930000402,"2018","Los Angeles","Small bowel surgery","Acute Care Hospital",22,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25004",930000402,"2018","Los Angeles","Thoracic surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25005",930000402,"2018","Los Angeles","Hysterectomy, vaginal","Acute Care Hospital",26,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25006",930000402,"2018","Los Angeles","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",128,0,"LICENSED AND CERTIFIED","CHRONIC DIALYSIS CLINIC","Parent"
"25007",50000064,"2018","Ventura","Appendix surgery","Acute Care Hospital",121,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25008",50000064,"2018","Ventura","Bile duct, liver or pancreatic surgery","Acute Care Hospital",56,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25009",50000064,"2018","Ventura","Cardiac surgery","Acute Care Hospital",83,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25010",50000064,"2018","Ventura","Coronary bypass,chest and donor incisions","Acute Care Hospital",76,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25011",50000064,"2018","Ventura","Coronary bypass,chest incision only","Acute Care Hospital",9,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25012",50000064,"2018","Ventura","Gallbladder surgery","Acute Care Hospital",197,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25013",50000064,"2018","Ventura","Colon surgery","Acute Care Hospital",107,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25014",50000064,"2018","Ventura","Cesarean section","Acute Care Hospital",421,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25015",50000064,"2018","Ventura","Spinal fusion","Acute Care Hospital",68,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25016",50000064,"2018","Ventura","Open reduction of fracture","Acute Care Hospital",101,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25017",50000064,"2018","Ventura","Gastric surgery","Acute Care Hospital",127,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25018",50000064,"2018","Ventura","Hip prosthesis","Acute Care Hospital",122,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25019",50000064,"2018","Ventura","Hysterectomy,abdominal","Acute Care Hospital",39,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25020",50000064,"2018","Ventura","Knee prosthesis","Acute Care Hospital",135,2,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25021",50000064,"2018","Ventura","Laminectomy","Acute Care Hospital",59,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25022",50000064,"2018","Ventura","Kidney surgery","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25023",50000064,"2018","Ventura","Ovarian surgery","Acute Care Hospital",51,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25024",50000064,"2018","Ventura","Pacemaker surgery","Acute Care Hospital",184,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25025",50000064,"2018","Ventura","Rectal surgery","Acute Care Hospital",24,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25026",50000064,"2018","Ventura","Small bowel surgery","Acute Care Hospital",113,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25027",50000064,"2018","Ventura","Thoracic surgery","Acute Care Hospital",129,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25028",50000064,"2018","Ventura","Hysterectomy, vaginal","Acute Care Hospital",44,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25029",50000064,"2018","Ventura","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",118,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25030",230000036,"2018","Tehama","Appendix surgery","Acute Care Hospital",32,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25031",230000036,"2018","Tehama","Bile duct, liver or pancreatic surgery","Acute Care Hospital",10,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25032",230000036,"2018","Tehama","Gallbladder surgery","Acute Care Hospital",112,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25033",230000036,"2018","Tehama","Colon surgery","Acute Care Hospital",52,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25034",230000036,"2018","Tehama","Cesarean section","Acute Care Hospital",122,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25035",230000036,"2018","Tehama","Open reduction of fracture","Acute Care Hospital",97,2,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25036",230000036,"2018","Tehama","Gastric surgery","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25037",230000036,"2018","Tehama","Hip prosthesis","Acute Care Hospital",53,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25038",230000036,"2018","Tehama","Hysterectomy,abdominal","Acute Care Hospital",80,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25039",230000036,"2018","Tehama","Knee prosthesis","Acute Care Hospital",31,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25040",230000036,"2018","Tehama","Ovarian surgery","Acute Care Hospital",68,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25041",230000036,"2018","Tehama","Rectal surgery","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25042",230000036,"2018","Tehama","Small bowel surgery","Acute Care Hospital",25,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25043",230000036,"2018","Tehama","Spleen surgery","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25044",230000036,"2018","Tehama","Hysterectomy, vaginal","Acute Care Hospital",42,1,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25045",230000036,"2018","Tehama","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",46,0,"LICENSED AND CERTIFIED","SKILLED NURSING FACILITY","Parent"
"25046",930000052,"2018","Los Angeles","Appendix surgery","Acute Care Hospital",86,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25047",930000052,"2018","Los Angeles","Bile duct, liver or pancreatic surgery","Acute Care Hospital",9,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25048",930000052,"2018","Los Angeles","Cardiac surgery","Acute Care Hospital",3,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25049",930000052,"2018","Los Angeles","Gallbladder surgery","Acute Care Hospital",166,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25050",930000052,"2018","Los Angeles","Colon surgery","Acute Care Hospital",64,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25051",930000052,"2018","Los Angeles","Cesarean section","Acute Care Hospital",250,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25052",930000052,"2018","Los Angeles","Spinal fusion","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25053",930000052,"2018","Los Angeles","Open reduction of fracture","Acute Care Hospital",53,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25054",930000052,"2018","Los Angeles","Gastric surgery","Acute Care Hospital",7,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25055",930000052,"2018","Los Angeles","Hip prosthesis","Acute Care Hospital",62,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25056",930000052,"2018","Los Angeles","Hysterectomy,abdominal","Acute Care Hospital",37,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25057",930000052,"2018","Los Angeles","Knee prosthesis","Acute Care Hospital",21,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"25058",930000052,"2018","Los Angeles","Laminectomy","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
